Retailer_State_Pair,Sample_Count,Optimal_Order_Up_To_Level
"[1, 3, 3, 0, 6]",48,179.8174
"[1, 3, 3, 0, 7]",2,177.2095
"[1, 3, 3, 1, 0]",96,0.0000
"[1, 3, 3, 1, 1]",117,0.0000
"[1, 3, 3, 1, 2]",97,0.0000
"[1, 3, 3, 1, 3]",83,0.0000
"[1, 3, 3, 1, 4]",98,0.0000
"[1, 3, 3, 1, 5]",96,165.8112
"[1, 3, 3, 1, 6]",49,181.7097
"[1, 3, 3, 1, 7]",2,169.3116
"[1, 3, 3, 2, 0]",110,0.0000
"[1, 3, 3, 2, 1]",98,0.0000
"[1, 3, 3, 2, 2]",75,0.0000
"[1, 3, 3, 2, 3]",85,0.0000
"[1, 3, 3, 2, 4]",74,0.0000
"[1, 3, 3, 2, 5]",92,168.6265
"[1, 3, 3, 2, 6]",37,177.3129
"[1, 3, 3, 2, 7]",2,197.0190
"[1, 3, 3, 3, 0]",103,0.0000
"[1, 3, 3, 3, 1]",108,0.0000
"[1, 3, 3, 3, 2]",99,0.0000
"[1, 3, 3, 3, 3]",96,0.0000
"[1, 3, 3, 3, 4]",97,0.0000
"[1, 3, 3, 3, 5]",96,163.9578
"[1, 3, 3, 3, 6]",56,179.4485
"[1, 3, 3, 3, 7]",4,195.9298
"[1, 3, 3, 4, 0]",98,0.0000
"[1, 3, 3, 4, 1]",101,0.0000
"[1, 3, 3, 4, 2]",102,0.0000
"[1, 3, 3, 4, 3]",98,0.0000
"[1, 3, 3, 4, 4]",90,0.0000
"[1, 3, 3, 4, 5]",86,171.6662
"[1, 3, 3, 4, 6]",50,177.5806
"[1, 3, 3, 4, 7]",1,164.2556
"[1, 3, 3, 5, 0]",83,83.1843
"[1, 3, 3, 5, 1]",82,83.1640
"[1, 3, 3, 5, 2]",95,84.6557
"[1, 3, 3, 5, 3]",90,84.8210
"[1, 3, 3, 5, 4]",109,83.2125
"[1, 3, 3, 5, 5]",92,183.3511
"[1, 3, 3, 5, 6]",35,252.9152
"[1, 3, 3, 5, 7]",1,169.9663
"[1, 3, 3, 5, 8]",1,168.7089
"[1, 3, 3, 6, 0]",39,88.9268
"[1, 3, 3, 6, 1]",43,89.4552
"[1, 3, 3, 6, 2]",50,89.3029
"[1, 3, 3, 6, 3]",38,88.5521
"[1, 3, 3, 6, 4]",52,89.6377
"[1, 3, 3, 6, 5]",58,250.1057
"[1, 3, 3, 6, 6]",20,260.7482
"[1, 3, 3, 6, 7]",2,270.3759
"[1, 3, 3, 7, 0]",7,91.9398
"[1, 3, 3, 7, 1]",14,88.8046
"[1, 3, 3, 7, 2]",19,90.6901
"[1, 3, 3, 7, 3]",6,89.5234
"[1, 3, 3, 7, 4]",8,89.6048
"[1, 3, 3, 7, 5]",12,259.0483
"[1, 3, 3, 7, 6]",2,254.8632
"[1, 3, 3, 7, 7]",1,262.5064
"[1, 3, 3, 8, 0]",2,89.1042
"[1, 3, 3, 8, 4]",1,106.0126
"[1, 3, 4, 0, 0]",86,0.0000
"[1, 3, 4, 0, 1]",91,19.3564
"[1, 3, 4, 0, 2]",96,0.0000
"[1, 3, 4, 0, 3]",103,0.0000
"[1, 3, 4, 0, 4]",107,19.7512
"[1, 3, 4, 0, 5]",107,167.3793
"[1, 3, 4, 0, 6]",45,180.3657
"[1, 3, 4, 0, 7]",1,177.5531
"[1, 3, 4, 1, 0]",87,0.0000
"[1, 3, 4, 1, 1]",87,0.0000
"[1, 3, 4, 1, 2]",106,0.0000
"[1, 3, 4, 1, 3]",97,0.0000
"[1, 3, 4, 1, 4]",74,19.9001
"[1, 3, 4, 1, 5]",89,167.5081
"[1, 3, 4, 1, 6]",48,191.5020
"[1, 3, 4, 1, 7]",2,167.4202
"[1, 3, 4, 2, 0]",92,0.0000
"[1, 3, 4, 2, 1]",106,0.0000
"[1, 3, 4, 2, 2]",91,23.2183
"[1, 3, 4, 2, 3]",111,19.4138
"[1, 3, 4, 2, 4]",98,0.0000
"[1, 3, 4, 2, 5]",97,165.8514
"[1, 3, 4, 2, 6]",49,190.1070
"[1, 3, 4, 2, 7]",2,180.5030
"[1, 3, 4, 3, 0]",99,0.0000
"[1, 3, 4, 3, 1]",105,0.0000
"[1, 3, 4, 3, 2]",93,0.0000
"[1, 3, 4, 3, 3]",100,0.0000
"[1, 3, 4, 3, 4]",85,0.0000
"[1, 3, 4, 3, 5]",92,164.8241
"[1, 3, 4, 3, 6]",38,202.2904
"[1, 3, 4, 3, 7]",3,211.7785
"[1, 3, 4, 4, 0]",99,0.0000
"[1, 3, 4, 4, 1]",116,0.0000
"[1, 3, 4, 4, 2]",103,21.2483
"[1, 3, 4, 4, 3]",89,19.7786
"[1, 3, 4, 4, 4]",99,19.5407
"[1, 3, 4, 4, 5]",102,167.9738
"[1, 3, 4, 4, 6]",47,221.8623
"[1, 3, 4, 4, 7]",4,187.4714
"[1, 3, 4, 5, 0]",85,86.0440
"[1, 3, 4, 5, 1]",77,83.7373
"[1, 3, 4, 5, 2]",79,83.6032
"[1, 3, 4, 5, 3]",95,83.5311
"[1, 3, 4, 5, 4]",99,86.1735
"[1, 3, 4, 5, 5]",89,200.4525
"[1, 3, 4, 5, 6]",46,259.7149
"[1, 3, 4, 5, 7]",3,304.3811
"[1, 3, 4, 6, 0]",40,90.7002
"[1, 3, 4, 6, 1]",52,103.0001
"[1, 3, 4, 6, 2]",47,88.7795
"[1, 3, 4, 6, 3]",47,94.9801
"[1, 3, 4, 6, 4]",48,94.9638
"[1, 3, 4, 6, 5]",49,254.4134
"[1, 3, 4, 6, 6]",23,268.0013
"[1, 3, 4, 6, 7]",1,262.6404
"[1, 3, 4, 7, 0]",7,127.2972
"[1, 3, 4, 7, 1]",11,92.7788
"[1, 3, 4, 7, 2]",12,87.7208
"[1, 3, 4, 7, 3]",6,91.6798
"[1, 3, 4, 7, 4]",5,89.6949
"[1, 3, 4, 7, 5]",8,261.2181
"[1, 3, 4, 7, 6]",8,269.8851
"[1, 3, 4, 7, 8]",1,263.9770
"[1, 3, 4, 8, 2]",1,88.4259
"[1, 3, 4, 8, 3]",2,128.6422
"[1, 3, 5, 0, 0]",80,41.3297
"[1, 3, 5, 0, 1]",86,42.9858
"[1, 3, 5, 0, 2]",72,41.5120
"[1, 3, 5, 0, 3]",80,42.0817
"[1, 3, 5, 0, 4]",92,42.2083
"[1, 3, 5, 0, 5]",86,176.2973
"[1, 3, 5, 0, 6]",56,216.0922
"[1, 3, 5, 0, 7]",2,217.0708
"[1, 3, 5, 1, 0]",84,43.8998
"[1, 3, 5, 1, 1]",77,40.9054
"[1, 3, 5, 1, 2]",88,41.9795
"[1, 3, 5, 1, 3]",78,42.4744
"[1, 3, 5, 1, 4]",89,42.8256
"[1, 3, 5, 1, 5]",65,204.9600
"[1, 3, 5, 1, 6]",38,219.2342
"[1, 3, 5, 2, 0]",88,41.6259
"[1, 3, 5, 2, 1]",93,42.1000
"[1, 3, 5, 2, 2]",93,43.0959
"[1, 3, 5, 2, 3]",93,42.9655
"[1, 3, 5, 2, 4]",74,42.3357
"[1, 3, 5, 2, 5]",73,174.2029
"[1, 3, 5, 2, 6]",47,213.8471
"[1, 3, 5, 2, 7]",7,221.8578
"[1, 3, 5, 3, 0]",83,42.0746
"[1, 3, 5, 3, 1]",83,42.2652
"[1, 3, 5, 3, 2]",72,42.4645
"[1, 3, 5, 3, 3]",77,42.0595
"[1, 3, 5, 3, 4]",82,42.9709
"[1, 3, 5, 3, 5]",94,198.3056
"[1, 3, 5, 3, 6]",44,210.5614
"[1, 3, 5, 3, 7]",2,169.7447
"[1, 3, 5, 3, 8]",1,175.3376
"[1, 3, 5, 4, 0]",75,42.7798
"[1, 3, 5, 4, 1]",68,44.0075
"[1, 3, 5, 4, 2]",82,43.0565
"[1, 3, 5, 4, 3]",89,43.4568
"[1, 3, 5, 4, 4]",101,42.7260
"[1, 3, 5, 4, 5]",89,197.3296
"[1, 3, 5, 4, 6]",41,215.2474
"[1, 3, 5, 4, 7]",4,181.1719
"[1, 3, 5, 5, 0]",77,120.2669
"[1, 3, 5, 5, 1]",87,120.1961
"[1, 3, 5, 5, 2]",88,124.0942
"[1, 3, 5, 5, 3]",81,120.1544
"[1, 3, 5, 5, 4]",88,88.3774
"[1, 3, 5, 5, 5]",76,226.7185
"[1, 3, 5, 5, 6]",54,296.1049
"[1, 3, 5, 5, 7]",3,264.8797
"[1, 3, 5, 6, 0]",33,127.0337
"[1, 3, 5, 6, 1]",43,125.4855
"[1, 3, 5, 6, 2]",42,128.0958
"[1, 3, 5, 6, 3]",41,128.6316
"[1, 3, 5, 6, 4]",37,128.2814
"[1, 3, 5, 6, 5]",46,268.2600
"[1, 3, 5, 6, 6]",9,287.6635
"[1, 3, 5, 7, 0]",8,128.5779
"[1, 3, 5, 7, 1]",9,140.6605
"[1, 3, 5, 7, 2]",7,131.4903
"[1, 3, 5, 7, 3]",9,127.7478
"[1, 3, 5, 7, 4]",10,130.0653
"[1, 3, 5, 7, 5]",6,163.0038
"[1, 3, 5, 7, 6]",5,306.2150
"[1, 3, 5, 8, 0]",1,83.9400
"[1, 3, 5, 8, 2]",2,127.6715
"[1, 3, 5, 8, 3]",2,136.0585
"[1, 3, 5, 8, 4]",3,123.5546
"[1, 3, 5, 8, 5]",1,140.9692
"[1, 3, 5, 8, 6]",1,278.1878
"[1, 3, 6, 0, 0]",38,46.0545
"[1, 3, 6, 0, 1]",41,43.9555
"[1, 3, 6, 0, 2]",48,45.1434
"[1, 3, 6, 0, 3]",42,44.6944
"[1, 3, 6, 0, 4]",50,43.3366
"[1, 3, 6, 0, 5]",54,206.9486
"[1, 3, 6, 0, 6]",22,217.9102
"[1, 3, 6, 0, 7]",3,225.6880
"[1, 3, 6, 1, 0]",40,44.3282
"[1, 3, 6, 1, 1]",33,46.1555
"[1, 3, 6, 1, 2]",53,44.2650
"[1, 3, 6, 1, 3]",48,43.2105
"[1, 3, 6, 1, 4]",64,44.1258
"[1, 3, 6, 1, 5]",56,208.2570
"[1, 3, 6, 1, 6]",19,223.8288
"[1, 3, 6, 1, 7]",2,216.1729
"[1, 3, 6, 2, 0]",58,45.6875
"[1, 3, 6, 2, 1]",43,45.8275
"[1, 3, 6, 2, 2]",40,45.6596
"[1, 3, 6, 2, 3]",54,45.6462
"[1, 3, 6, 2, 4]",39,44.0726
"[1, 3, 6, 2, 5]",51,207.9332
"[1, 3, 6, 2, 6]",17,220.7869
"[1, 3, 6, 3, 0]",54,47.1948
"[1, 3, 6, 3, 1]",50,43.8655
"[1, 3, 6, 3, 2]",38,43.2609
"[1, 3, 6, 3, 3]",55,43.2725
"[1, 3, 6, 3, 4]",50,43.9668
"[1, 3, 6, 3, 5]",46,207.5678
"[1, 3, 6, 3, 6]",33,217.0764
"[1, 3, 6, 3, 7]",2,224.7683
"[1, 3, 6, 4, 0]",44,44.6310
"[1, 3, 6, 4, 1]",44,65.4240
"[1, 3, 6, 4, 2]",51,44.1360
"[1, 3, 6, 4, 3]",57,45.1872
"[1, 3, 6, 4, 4]",47,44.8427
"[1, 3, 6, 4, 5]",46,202.9075
"[1, 3, 6, 4, 6]",26,222.5988
"[1, 3, 6, 4, 7]",1,221.7691
"[1, 3, 6, 5, 0]",36,123.8303
"[1, 3, 6, 5, 1]",45,121.9920
"[1, 3, 6, 5, 2]",52,105.0817
"[1, 3, 6, 5, 3]",50,122.9892
"[1, 3, 6, 5, 4]",41,122.1565
"[1, 3, 6, 5, 5]",55,250.2073
"[1, 3, 6, 5, 6]",21,296.4047
"[1, 3, 6, 5, 7]",1,179.5813
"[1, 3, 6, 6, 0]",23,132.7700
"[1, 3, 6, 6, 1]",17,125.8763
"[1, 3, 6, 6, 2]",29,131.4697
"[1, 3, 6, 6, 3]",24,133.2123
"[1, 3, 6, 6, 4]",20,131.2878
"[1, 3, 6, 6, 5]",30,247.4862
"[1, 3, 6, 6, 6]",13,300.0888
"[1, 3, 6, 6, 7]",1,262.6413
"[1, 3, 6, 7, 0]",5,132.4219
"[1, 3, 6, 7, 1]",5,129.3220
"[1, 3, 6, 7, 2]",3,129.6838
"[1, 3, 6, 7, 3]",2,151.8978
"[1, 3, 6, 7, 4]",5,93.1810
"[1, 3, 6, 7, 5]",3,289.7142
"[1, 3, 6, 7, 6]",3,303.8024
"[1, 3, 6, 8, 1]",1,44.2476
"[1, 3, 6, 8, 2]",1,146.4201
"[1, 3, 6, 8, 3]",1,125.6053
"[1, 3, 7, 0, 0]",16,42.4683
"[1, 3, 7, 0, 1]",12,44.4255
"[1, 3, 7, 0, 2]",9,44.9435
"[1, 3, 7, 0, 3]",18,46.2577
"[1, 3, 7, 0, 4]",8,45.4390
"[1, 3, 7, 0, 5]",14,208.5348
"[1, 3, 7, 0, 6]",8,205.7245
"[1, 3, 7, 1, 0]",12,42.8100
"[1, 3, 7, 1, 1]",16,44.2847
"[1, 3, 7, 1, 2]",14,44.9148
"[1, 3, 7, 1, 3]",14,45.7831
"[1, 3, 7, 1, 4]",15,45.6051
"[1, 3, 7, 1, 5]",26,205.1324
"[1, 3, 7, 1, 6]",11,231.0194
"[1, 3, 7, 2, 0]",22,44.2934
"[1, 3, 7, 2, 1]",13,43.2834
"[1, 3, 7, 2, 2]",11,46.5236
"[1, 3, 7, 2, 3]",15,46.5511
"[1, 3, 7, 2, 4]",23,43.6635
"[1, 3, 7, 2, 5]",12,179.4445
"[1, 3, 7, 2, 6]",8,227.0582
"[1, 3, 7, 3, 0]",15,43.7891
"[1, 3, 7, 3, 1]",20,44.7152
"[1, 3, 7, 3, 2]",22,45.0683
"[1, 3, 7, 3, 3]",18,45.0607
"[1, 3, 7, 3, 4]",8,43.1622
"[1, 3, 7, 3, 5]",20,209.3443
"[1, 3, 7, 3, 6]",7,219.4659
"[1, 3, 7, 3, 7]",1,190.8598
"[1, 3, 7, 4, 0]",20,45.7989
"[1, 3, 7, 4, 1]",19,43.7944
"[1, 3, 7, 4, 2]",17,44.5575
"[1, 3, 7, 4, 3]",11,46.3927
"[1, 3, 7, 4, 4]",15,47.4235
"[1, 3, 7, 4, 5]",17,219.4523
"[1, 3, 7, 4, 6]",11,225.7547
"[1, 3, 7, 5, 0]",15,125.6547
"[1, 3, 7, 5, 1]",14,126.9771
"[1, 3, 7, 5, 2]",18,122.1323
"[1, 3, 7, 5, 3]",12,131.0234
"[1, 3, 7, 5, 4]",19,120.8247
"[1, 3, 7, 5, 5]",11,156.6855
"[1, 3, 7, 5, 6]",3,277.2908
"[1, 3, 7, 6, 0]",9,136.2225
"[1, 3, 7, 6, 1]",16,132.1832
"[1, 3, 7, 6, 2]",10,100.6926
"[1, 3, 7, 6, 3]",10,131.4087
"[1, 3, 7, 6, 4]",9,134.3056
"[1, 3, 7, 6, 5]",10,237.3794
"[1, 3, 7, 6, 6]",6,293.8444
"[1, 3, 7, 7, 1]",1,127.3662
"[1, 3, 7, 7, 2]",1,125.9221
"[1, 3, 7, 7, 3]",2,140.0697
"[1, 3, 7, 7, 4]",1,84.0886
"[1, 3, 7, 7, 5]",1,284.1298
"[1, 3, 8, 0, 0]",1,44.9533
"[1, 3, 8, 0, 2]",1,38.9614
"[1, 3, 8, 0, 3]",3,44.0749
"[1, 3, 8, 0, 4]",3,40.1474
"[1, 3, 8, 0, 5]",3,201.1480
"[1, 3, 8, 0, 6]",3,215.6136
"[1, 3, 8, 1, 0]",5,42.2016
"[1, 3, 8, 1, 1]",3,42.8074
"[1, 3, 8, 1, 2]",6,45.4604
"[1, 3, 8, 1, 3]",3,45.4133
"[1, 3, 8, 1, 4]",5,44.9551
"[1, 3, 8, 1, 5]",1,207.9064
"[1, 3, 8, 2, 0]",4,49.6851
"[1, 3, 8, 2, 1]",2,49.2877
"[1, 3, 8, 2, 2]",1,42.8530
"[1, 3, 8, 2, 3]",1,41.1801
"[1, 3, 8, 2, 4]",2,42.5403
"[1, 3, 8, 2, 5]",5,201.7645
"[1, 3, 8, 2, 6]",2,223.0214
"[1, 3, 8, 3, 0]",1,41.9272
"[1, 3, 8, 3, 1]",6,44.1943
"[1, 3, 8, 3, 2]",4,46.9466
"[1, 3, 8, 3, 3]",4,64.6452
"[1, 3, 8, 3, 4]",3,45.5072
"[1, 3, 8, 3, 5]",4,227.9158
"[1, 3, 8, 3, 7]",1,224.6276
"[1, 3, 8, 4, 0]",3,47.3025
"[1, 3, 8, 4, 1]",1,39.8449
"[1, 3, 8, 4, 2]",5,43.3860
"[1, 3, 8, 4, 3]",3,44.0773
"[1, 3, 8, 4, 4]",3,45.7380
"[1, 3, 8, 4, 5]",2,157.2324
"[1, 3, 8, 4, 6]",2,165.8859
"[1, 3, 8, 5, 0]",2,44.7125
"[1, 3, 8, 5, 1]",2,132.1926
"[1, 3, 8, 5, 2]",2,45.8626
"[1, 3, 8, 5, 3]",2,123.7410
"[1, 3, 8, 5, 4]",4,136.5382
"[1, 3, 8, 5, 5]",5,209.5618
"[1, 3, 8, 5, 6]",1,294.4008
"[1, 3, 8, 6, 0]",2,134.0641
"[1, 3, 8, 6, 1]",2,131.6591
"[1, 3, 8, 6, 2]",2,127.6792
"[1, 3, 8, 6, 3]",1,133.1555
"[1, 3, 8, 7, 1]",1,123.8496
"[1, 3, 8, 7, 2]",1,83.3794
"[1, 3, 8, 7, 3]",1,145.7497
"[1, 3, 8, 8, 6]",1,327.4442
"[1, 3, 9, 0, 1]",1,48.4222
"[1, 3, 9, 0, 2]",1,46.6162
"[1, 3, 9, 0, 3]",1,47.1274
"[1, 3, 9, 1, 0]",1,42.4919
"[1, 3, 9, 1, 3]",1,43.4470
"[1, 3, 9, 2, 1]",1,47.1950
"[1, 3, 9, 2, 2]",1,48.2396
"[1, 3, 9, 2, 4]",1,41.3673
"[1, 3, 9, 3, 5]",1,160.0687
"[1, 3, 9, 4, 2]",1,44.2511
"[1, 3, 9, 5, 1]",2,41.8262
"[1, 3, 9, 5, 2]",2,135.7895
"[1, 3, 10, 0, 2]",1,66.2681
"[1, 4, 0, 0, 0]",93,0.0000
"[1, 4, 0, 0, 1]",79,0.0000
"[1, 4, 0, 0, 2]",87,19.8234
"[1, 4, 0, 0, 3]",94,0.0000
"[1, 4, 0, 0, 4]",91,20.2849
"[1, 4, 0, 0, 5]",83,166.7018
"[1, 4, 0, 0, 6]",50,184.2481
"[1, 4, 0, 0, 7]",4,194.2101
"[1, 4, 0, 1, 0]",83,0.0000
"[1, 4, 0, 1, 1]",85,0.0000
"[1, 4, 0, 1, 2]",77,0.0000
"[1, 4, 0, 1, 3]",82,0.0000
"[1, 4, 0, 1, 4]",90,0.0000
"[1, 4, 0, 1, 5]",92,165.2743
"[1, 4, 0, 1, 6]",41,182.3153
"[1, 4, 0, 1, 7]",7,182.6324
"[1, 4, 0, 2, 0]",77,20.0421
"[1, 4, 0, 2, 1]",102,0.0000
"[1, 4, 0, 2, 2]",94,0.0000
"[1, 4, 0, 2, 3]",103,19.7494
"[1, 4, 0, 2, 4]",104,0.0000
"[1, 4, 0, 2, 5]",99,168.6387
"[1, 4, 0, 2, 6]",48,183.8874
"[1, 4, 0, 2, 7]",1,178.2258
"[1, 4, 0, 3, 0]",93,20.3753
"[1, 4, 0, 3, 1]",95,19.4321
"[1, 4, 0, 3, 2]",86,0.0000
"[1, 4, 0, 3, 3]",86,19.3691
"[1, 4, 0, 3, 4]",108,0.0000
"[1, 4, 0, 3, 5]",93,169.6423
"[1, 4, 0, 3, 6]",48,183.8073
"[1, 4, 0, 3, 7]",6,189.9640
"[1, 4, 0, 4, 0]",89,20.0845
"[1, 4, 0, 4, 1]",103,0.0000
"[1, 4, 0, 4, 2]",110,20.0245
"[1, 4, 0, 4, 3]",82,20.5028
"[1, 4, 0, 4, 4]",93,19.7375
"[1, 4, 0, 4, 5]",94,171.8216
"[1, 4, 0, 4, 6]",42,181.4705
"[1, 4, 0, 4, 7]",1,173.2292
"[1, 4, 0, 5, 0]",79,83.1948
"[1, 4, 0, 5, 1]",90,86.5516
"[1, 4, 0, 5, 2]",77,86.7431
"[1, 4, 0, 5, 3]",71,85.9234
"[1, 4, 0, 5, 4]",89,88.8362
"[1, 4, 0, 5, 5]",81,240.6015
"[1, 4, 0, 5, 6]",45,261.3219
"[1, 4, 0, 5, 7]",2,282.5640
"[1, 4, 0, 6, 0]",50,94.3595
"[1, 4, 0, 6, 1]",41,99.9314
"[1, 4, 0, 6, 2]",43,92.3225
"[1, 4, 0, 6, 3]",54,90.0239
"[1, 4, 0, 6, 4]",44,90.3447
"[1, 4, 0, 6, 5]",47,266.2250
"[1, 4, 0, 6, 6]",35,271.2053
"[1, 4, 0, 6, 7]",4,283.0304
"[1, 4, 0, 7, 0]",8,108.9957
"[1, 4, 0, 7, 1]",9,109.3067
"[1, 4, 0, 7, 2]",12,103.0315
"[1, 4, 0, 7, 3]",11,103.7611
"[1, 4, 0, 7, 4]",6,91.3735
"[1, 4, 0, 7, 5]",13,255.0083
"[1, 4, 0, 7, 6]",4,277.8720
"[1, 4, 0, 8, 0]",1,86.7522
"[1, 4, 0, 8, 4]",2,92.7987
"[1, 4, 0, 8, 5]",1,93.7741
"[1, 4, 0, 8, 6]",1,260.2647
"[1, 4, 1, 0, 0]",77,19.8768
"[1, 4, 1, 0, 1]",109,20.0463
"[1, 4, 1, 0, 2]",98,0.0000
"[1, 4, 1, 0, 3]",89,19.8736
"[1, 4, 1, 0, 4]",71,19.3556
"[1, 4, 1, 0, 5]",89,174.3715
"[1, 4, 1, 0, 6]",46,184.4019
"[1, 4, 1, 0, 7]",2,180.4285
"[1, 4, 1, 1, 0]",84,20.0361
"[1, 4, 1, 1, 1]",90,0.0000
"[1, 4, 1, 1, 2]",89,20.1524
"[1, 4, 1, 1, 3]",90,0.0000
"[1, 4, 1, 1, 4]",108,19.5800
"[1, 4, 1, 1, 5]",97,173.2245
"[1, 4, 1, 1, 6]",51,184.1849
"[1, 4, 1, 1, 7]",1,171.4540
"[1, 4, 1, 2, 0]",82,0.0000
"[1, 4, 1, 2, 1]",89,19.5715
"[1, 4, 1, 2, 2]",94,20.6251
"[1, 4, 1, 2, 3]",87,19.7949
"[1, 4, 1, 2, 4]",100,20.2172
"[1, 4, 1, 2, 5]",94,164.8826
"[1, 4, 1, 2, 6]",43,182.6491
"[1, 4, 1, 2, 7]",2,201.8519
"[1, 4, 1, 3, 0]",83,20.3888
"[1, 4, 1, 3, 1]",89,19.9363
"[1, 4, 1, 3, 2]",106,19.4751
"[1, 4, 1, 3, 3]",96,19.7894
"[1, 4, 1, 3, 4]",94,19.3992
"[1, 4, 1, 3, 5]",104,170.9216
"[1, 4, 1, 3, 6]",44,182.1664
"[1, 4, 1, 3, 7]",2,174.2632
"[1, 4, 1, 4, 0]",98,20.0169
"[1, 4, 1, 4, 1]",88,20.5153
"[1, 4, 1, 4, 2]",97,20.2811
"[1, 4, 1, 4, 3]",96,19.7763
"[1, 4, 1, 4, 4]",90,20.0327
"[1, 4, 1, 4, 5]",109,169.2170
"[1, 4, 1, 4, 6]",43,182.9849
"[1, 4, 1, 4, 7]",2,171.3892
"[1, 4, 1, 5, 0]",88,90.1577
"[1, 4, 1, 5, 1]",86,84.4266
"[1, 4, 1, 5, 2]",84,88.6333
"[1, 4, 1, 5, 3]",87,90.5201
"[1, 4, 1, 5, 4]",82,85.4972
"[1, 4, 1, 5, 5]",82,246.3280
"[1, 4, 1, 5, 6]",36,255.7847
"[1, 4, 1, 5, 7]",2,260.7428
"[1, 4, 1, 6, 0]",37,91.8250
"[1, 4, 1, 6, 1]",54,92.9524
"[1, 4, 1, 6, 2]",47,91.1503
"[1, 4, 1, 6, 3]",51,89.0252
"[1, 4, 1, 6, 4]",33,92.7564
"[1, 4, 1, 6, 5]",62,246.1231
"[1, 4, 1, 6, 6]",22,266.7672
"[1, 4, 1, 6, 7]",1,268.4795
"[1, 4, 1, 7, 0]",7,88.8321
"[1, 4, 1, 7, 1]",9,90.0617
"[1, 4, 1, 7, 2]",10,90.2161
"[1, 4, 1, 7, 3]",6,91.1731
"[1, 4, 1, 7, 4]",5,102.9366
"[1, 4, 1, 7, 5]",14,271.1318
"[1, 4, 1, 7, 6]",2,270.9446
"[1, 4, 1, 7, 7]",1,275.6545
"[1, 4, 1, 8, 1]",1,106.7898
"[1, 4, 1, 8, 3]",1,89.3236
"[1, 4, 1, 8, 4]",1,94.0909
"[1, 4, 2, 0, 0]",97,0.0000
"[1, 4, 2, 0, 1]",89,0.0000
"[1, 4, 2, 0, 2]",91,19.6388
"[1, 4, 2, 0, 3]",93,9.7451
"[1, 4, 2, 0, 4]",93,20.1291
"[1, 4, 2, 0, 5]",94,169.8937
"[1, 4, 2, 0, 6]",56,180.9705
"[1, 4, 2, 0, 7]",2,180.8340
"[1, 4, 2, 1, 0]",92,19.3619
"[1, 4, 2, 1, 1]",96,0.0000
"[1, 4, 2, 1, 2]",83,19.6136
"[1, 4, 2, 1, 3]",99,19.6846
"[1, 4, 2, 1, 4]",94,20.1328
"[1, 4, 2, 1, 5]",117,167.2871
"[1, 4, 2, 1, 6]",46,182.2391
"[1, 4, 2, 1, 7]",2,177.3333
"[1, 4, 2, 2, 0]",81,19.8248
"[1, 4, 2, 2, 1]",105,0.0000
"[1, 4, 2, 2, 2]",80,20.1814
"[1, 4, 2, 2, 3]",88,19.3585
"[1, 4, 2, 2, 4]",106,0.0000
"[1, 4, 2, 2, 5]",94,174.4030
"[1, 4, 2, 2, 6]",50,191.1850
"[1, 4, 2, 2, 7]",1,183.3809
"[1, 4, 2, 3, 0]",83,19.8684
"[1, 4, 2, 3, 1]",92,0.0000
"[1, 4, 2, 3, 2]",109,20.0856
"[1, 4, 2, 3, 3]",80,19.6144
"[1, 4, 2, 3, 4]",79,19.5415
"[1, 4, 2, 3, 5]",95,167.7774
"[1, 4, 2, 3, 6]",45,185.8795
"[1, 4, 2, 3, 7]",1,167.2361
"[1, 4, 2, 4, 0]",104,20.8765
"[1, 4, 2, 4, 1]",105,0.0000
"[1, 4, 2, 4, 2]",90,19.9774
"[1, 4, 2, 4, 3]",92,20.0741
"[1, 4, 2, 4, 4]",125,19.5734
"[1, 4, 2, 4, 5]",96,176.2340
"[1, 4, 2, 4, 6]",52,194.9978
"[1, 4, 2, 4, 7]",1,203.2792
"[1, 4, 2, 5, 0]",81,91.9211
"[1, 4, 2, 5, 1]",87,85.4414
"[1, 4, 2, 5, 2]",96,83.8967
"[1, 4, 2, 5, 3]",80,86.4528
"[1, 4, 2, 5, 4]",84,87.8926
"[1, 4, 2, 5, 5]",100,243.9969
"[1, 4, 2, 5, 6]",42,260.0473
"[1, 4, 2, 5, 7]",3,183.7511
"[1, 4, 2, 6, 0]",52,104.8025
"[1, 4, 2, 6, 1]",38,90.2091
"[1, 4, 2, 6, 2]",43,104.2717
"[1, 4, 2, 6, 3]",57,101.4878
"[1, 4, 2, 6, 4]",41,91.3777
"[1, 4, 2, 6, 5]",46,252.9023
"[1, 4, 2, 6, 6]",19,279.6079
"[1, 4, 2, 6, 7]",1,269.3808
"[1, 4, 2, 7, 0]",8,92.4135
"[1, 4, 2, 7, 1]",7,106.1812
"[1, 4, 2, 7, 2]",15,89.7039
"[1, 4, 2, 7, 3]",10,90.4424
"[1, 4, 2, 7, 4]",6,86.5122
"[1, 4, 2, 7, 5]",4,272.5500
"[1, 4, 2, 7, 6]",8,267.5706
"[1, 4, 2, 7, 7]",1,266.9885
"[1, 4, 2, 8, 5]",1,82.7375
"[1, 4, 2, 9, 3]",1,117.6606
"[1, 4, 3, 0, 0]",87,0.0000
"[1, 4, 3, 0, 1]",79,19.3943
"[1, 4, 3, 0, 2]",103,0.0000
"[1, 4, 3, 0, 3]",85,0.0000
"[1, 4, 3, 0, 4]",101,19.7261
